"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-01-28","2013-10-07",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1962","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","2011-06-03",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Importado","2011","05","SEDAN 5 PUERTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1996","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","2000-10-06",1250,"ITUZAINGÓ Nº 2 (EX. MORÓN Nº 11)","Buenos Aires","Nacional","2000","22","FURGON 3000","29","MERCEDES BENZ","AB","SPRINTER 312D/F3000","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1976","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-07","1999-02-12",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","1999","05","SEDAN 5 PTAS","136","VOLKSWAGEN","214","GOL PLUS 1.6D","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-04","1998-08-14",1251,"LANUS Nº 8","Buenos Aires","Importado","1998","30","FURGONETA","112","RENAULT","147","EXPRESS RN","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1990","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","2015-10-01",1251,"LANUS Nº 8","Buenos Aires","Nacional","2015","22","FURGON","07","CITROEN","BT","BERLINGO FURGON 1.4I BUSINESS AM54","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Femenino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","1992-06-22",1251,"LANUS Nº 8","Buenos Aires","Nacional","1992","12","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Masculino","1954","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","2014-10-30",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-17","1990-05-22",1251,"LANUS Nº 8","Buenos Aires","Nacional","1990","11","SEDAN 2 PTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-21","2012-10-04",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Femenino","1945","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","1992-01-30",1251,"LANUS Nº 8","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","37","RENAULT","57","RENAULT 9 TXE","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Masculino","1962","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","1996-01-15",1251,"LANUS Nº 8","Buenos Aires","Importado","1995","22","SEDAN 3 PUERTAS","112","RENAULT","004","TWINGO","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Femenino","1962","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","2011-01-04",1251,"LANUS Nº 8","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","112","RENAULT","676","SANDERO 1.6 8V PACK","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1961","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","2005-06-28",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2005","41","FAMILIAR","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","SAN FCO. SOLANO QUILMES","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","1992-10-21",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Importado","1992","01","SEDAN 3 PUERTAS","136","VOLKSWAGEN","022","GOL GL","1","Privado","Física","SAN FCO.SOLANO","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-10","2018-03-08",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2018","20","PICK-UP","53","VOLKSWAGEN","4A","AMAROK DC 2.0L TDI 180 CV 796","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-11","1998-07-20",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","34","PEUGEOT","09","AMB 504","1","Privado","Física","SAN FCO.SOLANO","BUENOS AIRES","No identificado","1954","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-01-15","2006-02-20",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Importado","2006","02","SEDAN 4 PTAS","104","PEUGEOT","513","407 ST SPORT HDI TIPTRONIC","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","No identificado","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-21","2013-01-16",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","SAN FCO SOLANO","BUENOS AIRES","Masculino","1967","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-01-24","1996-07-05",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AB","9 RL","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","2000-07-06",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2000","17","SEDAN 5 PUERTAS","34","PEUGEOT","13","206XRN5PK","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","2016-02-05",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","VILLA LA FLORIDA","BUENOS AIRES","Femenino","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","2001-03-27",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","2001","18","SEDAN 3 PTAS","53","VOLKSWAGEN","52","GOL 1.9 SD","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","2008-06-26",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Importado","2008","02","SEDAN 4 PTAS","136","VOLKSWAGEN","335","BORA 1.8T","1","Privado","Física","C.AUTONOMA DE BS.AS","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","2012-11-27",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Importado","2012","22","SEDAN 3 PTAS","044","FIAT","750","500 1.4 16V SPORT","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2011-07-21",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Importado","2011","22","SEDAN 3 PTAS","027","CITROEN","241","DS3 1.6 TURBO SPORT CHIC","1","Privado","Física","SAN FCO. SOLANO","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-02","2007-03-20",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","07","CITROEN","40","BERLINGO MULTISPACE 1,9D PACK","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Masculino","1967","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-04","2010-08-19",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","37","RENAULT","VN","RENAULT SYMBOL CONFORT 1.5 DCI","1","Privado","Física","TOLOSA","BUENOS AIRES","Femenino","1961","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","1997-03-12",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1974","Perú",100,"06","PER"
"DENUNCIA DE ROBO O HURTO","2019-01-14","2000-01-18",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","37","GOL","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","2004-07-05",1253,"LA PLATA Nº 13","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1993","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-21","2014-05-21",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","VE","SURAN 1.6L 5D 717","1","Privado","Física","TOLOSA","BUENOS AIRES","Masculino","1954","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2007-04-17",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","TS","MEGANE TRIC 1.6 L FAIRWAY","1","Privado","Física","LOS HORNOS","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","1995-11-15",1253,"LA PLATA Nº 13","Buenos Aires","Importado","1995","","SEDAN 5 PTAS","","FORD","","FIESTA CL","1","Privado","Física","TOLOSA","BUENOS AIRES","Femenino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","2001-04-04",1253,"LA PLATA Nº 13","Buenos Aires","Protocolo 21","2001","","SEDAN 3 PTAS","","FORD","","FIESTA LX","1","Privado","Física","CITY BELL","BUENOS AIRES","Femenino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2005-06-14",1253,"LA PLATA Nº 13","Buenos Aires","Nacional","2005","12","SEDAN 4 PTAS","19","FORD","PX","FOCUS EDGE 4P N AUT.","1","Privado","Física","RINGUELET","BUENOS AIRES","Masculino","1959","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","1998-10-05",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","1998","17","SEDAN 5 PUERTAS","17","FIAT","27","PALIO HLD 5P","1","Privado","Física","TEMPERLEY","BUENOS AIRES","No identificado","1999","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-15","2007-05-04",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1965","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","2000-06-22",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","37","RENAULT","FH","MEGANE RXE TRI CUERO F2","1","Privado","Física","TEMPERLEY","BUENOS AIRES","No identificado","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","2009-05-18",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","112","RENAULT","637","SCENIC 1.6L 16V CONFORT","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","1991-11-28",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","1991","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 SRDTC","1","Privado","Física","LOMAS DE ZAMORA  BS.AS.","BUENOS AIRES","Femenino","1939","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-21","1998-07-08",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1990","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","1999-10-27",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","1999","18","SEDAN 3 PUERTAS","17","FIAT","20","PALIO EL 3P","1","Privado","Física","SAN JOSE-TEMPERLEY","BUENOS AIRES","No identificado","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","1995-03-10",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","17","FIAT","59","DUNA CL 1.6","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1974","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2004-02-26",1255,"LOMAS DE ZAMORA Nº 8","Buenos Aires","Nacional","2004","20","PICK-UP","19","FORD","PC","RANGER XL C/C 4X2 2.8L D","1","Privado","Física","SAN JOSE .LOMAS DE ZAMORA","BUENOS AIRES","No identificado","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-07","2007-07-02",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2007","22","FURGON","37","RENAULT","TD","KANGOO EXP CONFORT 1.9","1","Privado","Física","PABLO PODESTA","BUENOS AIRES","No identificado","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","2011-12-19",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","MARTÍN CORONADO","BUENOS AIRES","No identificado","1996","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-11","2005-03-31",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+AC 1.6N","1","Privado","Física","SIN INFORMAR","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-11","2003-02-14",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2003","18","SEDAN 3 PTAS","53","VOLKSWAGEN","EP","GOL 1.9 SD (0281) 21B","1","Privado","Física","PABLO PODESTA","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","1995-07-19",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","19","FORD","43","ORION GL","1","Privado","Física","PABLO PODESTÁ","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","2006-02-10",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","08","CHEVROLET","AH","CORSA CLASSIC 4 P BASE 1.6N","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1970","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","2014-07-14",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","027","CITROEN","283","NUEVO C3 1.6 VTI 115 EXCLUSIVE","1","Privado","Física","SANTOS LUGARES","BUENOS AIRES","No identificado","1970","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","2016-08-11",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","130","TOYOTA","873","COROLLA XEI 1.8 CVT","1","Privado","Física","SANTOS LUGARES","BUENOS AIRES","No identificado","1963","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-21","2010-06-23",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Importado","2010","05","SEDAN 5 PTAS","018","BMW","299","120I","1","Privado","Física","MARTIN CORONADO","BUENOS AIRES","Masculino","1990","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2009-10-07",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2009","18","SEDAN 3 PTAS","37","RENAULT","UJ","CLIO 3 PTAS PACK","1","Privado","Física","PABLO PODESTA","BUENOS AIRES","Femenino","1971","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2009-11-30",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2009","22","FURGON","37","RENAULT","VW","KANGOO CONFORT 1.6CD AA DA SVT1PL(600KG)","1","Privado","Física","PABLO PODESTA","BUENOS AIRES","Masculino","1968","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2004-07-30",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2004","12","SEDAN 5 PTAS","19","FORD","RM","FOCUS AMBIENTE 5P 1.6L N","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1991","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-01-24","2005-08-05",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","37","RENAULT","NC","MEGANE EXPRESION DIE BIC","1","Privado","Física","PABLO PODESTA","BUENOS AIRES","No identificado","1961","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","2013-02-04",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PTAS","112","RENAULT","868","LOGAN 1.6 8V PACK II","1","Privado","Física","SANTOS LUGARES - TRES DE FEBRERO","BUENOS AIRES","Femenino","1958","Chile",100,"06","CHL"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2017-09-07",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","PABLO PODESTÁ","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","1998-05-11",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","1998","30","FURGONETA","044","FIAT","013","FIORINO 1.7 DIESEL","1","Privado","Física","MARTIN CORONADO, 3 DE FEBRERO","BUENOS AIRES","No identificado","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","1994-09-02",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Protocolo 21","1994","11","PICK UP","","VOLKSWAGEN","","VW SAVEIRO CL","1","Privado","Física","TRES DE FEBRERO","BUENOS AIRES","No identificado","1998","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2005-11-25",1256,"TRES DE FEBRERO Nº 6","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","19","FORD","RM","FOCUS AMBIENTE 5P 1.6L N","1","Privado","Física","P. PODESTA / 3 DE FEBRERO","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","2005-01-10",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1967","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-07","1998-08-20",1257,"MORENO Nº 3","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","TRUJUI","BUENOS AIRES","No identificado","1938","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-15","2012-01-06",1257,"MORENO Nº 3","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA+DIR 1.4N","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-15","2005-09-15",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","1994-07-26",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","1994","","AUTOMOVIL","104","PEUGEOT","051","405 GL","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1965","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","2016-10-31",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","2016","30","FURGONETA","044","FIAT","810","NUEVO FIORINO 1.4 8V","1","Privado","Física","CUARTEL V","BUENOS AIRES","Masculino","1974","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2013-11-06",1257,"MORENO Nº 3","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","572","AVEO G3 LS 1.6N M/T","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2010-01-21",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","2010","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1967","Uruguay",100,"06","URY"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2012-01-25",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PUERTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","TRUJUI","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2007-05-04",1257,"MORENO Nº 3","Buenos Aires","Importado","2007","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","185","SHARAN TDI","1","Privado","Física","CUARTEL V","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","2005-09-15",1257,"MORENO Nº 3","Buenos Aires","Nacional","2005","12","SEDAN 4 PUERTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1954","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","1992-11-17",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","1992","13","FURGON VIDRIADO C/ASIENTOS","044","FIAT","320","DUCATO D10","1","Privado","Física","CUARTEL V","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","1996-08-30",1257,"MORENO Nº 3","Buenos Aires","Importado","1996","","SEDAN 5 PTAS","","VOLKSWAGEN","","GOLF GLX 2.0","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2010-01-07",1257,"MORENO Nº 3","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","112","RENAULT","636","LOGAN 1.5 DCI PACK","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1967","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2008-05-21",1257,"MORENO Nº 3","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JS","POLO CLASSIC 1.9L SD    30A","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1971","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","2013-04-17",1258,"AVELLANEDA Nº 7","Buenos Aires","Protocolo 21","2013","04","RURAL 5 PUERTAS","047","FORD","A02","ECOSPORT SE 2.0L MT N","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1976","Paraguay",100,"06","PRY"
"COMUNICACIÓN DE RECUPERO","2019-01-09","2014-04-29",1258,"AVELLANEDA Nº 7","Buenos Aires","Importado","2014","05","SEDAN 5 PUERTAS","047","FORD","A40","FIESTA 1.6L SE PLUS","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1983","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","1994-10-31",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","1994","17","SEDAN 5 PTAS","19","FORD","40","ESCORT LX","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","1994-09-27",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSDTCADA","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1945","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-17","2014-07-21",1258,"AVELLANEDA Nº 7","Buenos Aires","Nacional","2014","20","PICK-UP","53","VOLKSWAGEN","VJ","AMAROK 2.0L TDI 180 CV 4X4 CD 898","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1970","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","2018-03-13",1258,"AVELLANEDA Nº 7","Buenos Aires","Importado","2018","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","622","GOLF COMFORTLINE 1.4L TSI MQ","1","Privado","Física","WILDE","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
