"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2013-02-22",13029,"MENDOZA Nº 17","Mendoza","Nacional","2013","12","SEDAN 4 PTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","LAS HERAS","MENDOZA","Masculino","1979","Argentina",100,"50","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-21","1993-06-08",13029,"MENDOZA Nº 17","Mendoza","Nacional","1993","12","SEDAN 5 PUERTAS","19","FORD","41","ESCORT GHIA SX","1","Privado","Física","VILLA NUEVA","MENDOZA","Femenino","1991","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1999-01-22",13029,"MENDOZA Nº 17","Mendoza","Nacional","1999","12","SEDAN 4 PTAS","53","VOLSKWAGEN","15","POLO CLASSIC SD","1","Privado","Física","LAS HERAS","MENDOZA","Masculino","1991","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1993-09-24",13029,"MENDOZA Nº 17","Mendoza","Nacional","1993","16","SEDAN 5 PUERTAS","19","FORD","41","ESCORT GHIA SX","1","Privado","Física","CAPITAL","MENDOZA","No identificado","1959","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","1998-09-04",13029,"MENDOZA Nº 17","Mendoza","Nacional","1998","18","SEDAN 3 PTAS","17","FIAT","20","PALIO EL 3P","1","Privado","Física","GDOR. BENEGAS GODOY CRUZ","MENDOZA","No identificado","1973","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-01","2007-01-08",13030,"MENDOZA Nº 18","Mendoza","Nacional","2007","17","SEDAN 5 PTAS","34","PEUGEOT","FR","206 PREMIUM HDI 5P","1","Privado","Física","EL BERMEJO","MENDOZA","Femenino","1992","Argentina",100,"50","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-05","2000-03-03",13030,"MENDOZA Nº 18","Mendoza","Nacional","1999","36","SEDAN 3 PUERTAS","17","FIAT","72","PALIO S 1.3 MPI 3P","1","Privado","Física","LA CIENEGUITA","MENDOZA","Femenino","1982","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2006-01-03",13030,"MENDOZA Nº 18","Mendoza","Nacional","2006","12","SEDAN 4 PTAS","37","RENAULT","KZ","CLIO2 F2 TRIC DIE EXPRESSION","1","Privado","Física","CIUDAD","MENDOZA","Masculino","1955","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","2014-04-29",13030,"MENDOZA Nº 18","Mendoza","Protocolo 21","2014","05","SEDAN 5 PUERTAS","104","PEUGEOT","712","208 FELINE 1.6 N","1","Privado","Física","VILLA NUEVA","MENDOZA","No identificado","1983","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2005-09-20",13030,"MENDOZA Nº 18","Mendoza","Importado","2005","02","SEDAN 4 PTAS","136","VOLKSWAGEN","335","BORA 1.8 T","1","Privado","Física","VILLA NUEVA","MENDOZA","No identificado","1993","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2005-10-05",13030,"MENDOZA Nº 18","Mendoza","Protocolo 21","2005","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","BUENA NUEVA","MENDOZA","No identificado","1987","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1995-08-30",13030,"MENDOZA Nº 18","Mendoza","Nacional","1995","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","CAPITAL","MENDOZA","No identificado","1982","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2008-10-31",13030,"MENDOZA Nº 18","Mendoza","Nacional","2008","22","FURGON","37","RENAULT","UP","KANGOO CONFORT 1.5 DCICD SVT 1P","1","Privado","Física","LOS CORRALITOS","MENDOZA","Masculino","1975","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2011-07-29",13030,"MENDOZA Nº 18","Mendoza","Protocolo 21","2011","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","JOCOLI VIEJO","MENDOZA","Femenino","1981","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-05","1997-01-20",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Importado","1997","","SEDAN 5 PTAS","","VOLKSWAGEN","","GOLF GL 1.8","1","Privado","Física","MAIPU","MENDOZA","No identificado","1990","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2010-09-15",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Nacional","2010","17","SEDAN 5 PTAS","37","RENAULT","UF","CLIO 5 PTAS PACK","1","Privado","Física","LUZURIAGA","MENDOZA","No identificado","1986","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","1992-08-03",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Importado","1992","34","AUTOMOVIL","044","FIAT","385","UNO 1.5 TREND","1","Privado","Física","RODEO DEL MEDIO","MENDOZA","Masculino","1991","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-27","1993-06-18",13031,"MAIPU Nº 1- MENDOZA","Mendoza","Nacional","1993","17","SEDAN 5 PTAS","19","FORD","36","ESCORT 1,8 GHIA","1","Privado","Física","SAN ROQUE   MAIPU","MENDOZA","No identificado","1969","Argentina",50,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-07","1995-05-24",13032,"MAIPU Nº 2","Mendoza","Importado","1995","","SEDAN 4 PUERTAS","","PEUGEOT","","BERLINA 405 GRDT","1","Privado","Física","RODEO DEL MEDIO","MENDOZA","No identificado","1987","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","1992-07-24",13032,"MAIPU Nº 2","Mendoza","Nacional","1992","12","SEDAN 4 PTAS","17","FIAT","61","DUNA SDL 1.3","1","Privado","Física","RODEO DEL MEDIO","MENDOZA","No identificado","1968","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1999-10-20",13032,"MAIPU Nº 2","Mendoza","Nacional","1999","17","SEDAN 5 PTAS","19","FORD","MX","ESCORT GL 5P","1","Privado","Física","COQUIMBITO","MENDOZA","No identificado","1967","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","1996-06-05",13032,"MAIPU Nº 2","Mendoza","Nacional","1996","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","CIUDAD","MENDOZA","No identificado","1954","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","1998-09-28",13032,"MAIPU Nº 2","Mendoza","Nacional","1998","12","SEDAN 4 PTAS","17","FIAT","29","SIENA HL 4P","1","Privado","Física","LUZURIAGA","MENDOZA","No identificado","1974","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-07","1999-08-26",13033,"MAIPÚ Nº 3","Mendoza","Importado","1999","10","TODO TERRENO","271","GALLOPER","008","TURBO WAGON","1","Privado","Física","MAIPU","MENDOZA","No identificado","1975","Argentina",50,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","1992-10-05",13033,"MAIPÚ Nº 3","Mendoza","Importado","1992","","SEDAN 4 PTAS","","FIAT","","DUNA SCL 1.6","1","Privado","Física","RODEO DEL MEDIO","MENDOZA","No identificado","1984","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","2007-05-02",13033,"MAIPÚ Nº 3","Mendoza","Importado","2007","02","SEDAN 4 PTAS","136","VOLKSWAGEN","371","PASSAT 2.0 TDI 4 MOTION","1","Privado","Física","MAIPU","MENDOZA","No identificado","1980","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2011-10-11",13033,"MAIPÚ Nº 3","Mendoza","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","282","BORA TDI","1","Privado","Física","FRAY LUIS BELTRAN","MENDOZA","Masculino","1993","Argelia",100,"50","DZA"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1994-09-09",13034,"GODOY CRUZ","Mendoza","Nacional","1994","12","SEDAN 4 PTAS","17","FIAT","59","DUNA CL 1.6","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1963","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1994-10-25",13034,"GODOY CRUZ","Mendoza","Nacional","1994","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSDTCADA","1","Privado","Física","VILLA MARINI GODOY CRUZ MZA","MENDOZA","Masculino","1963","Argentina",50,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2011-01-28",13034,"GODOY CRUZ","Mendoza","Nacional","2011","17","SEDAN 5 PTAS","19","FORD","UW","FOCUS TREND 2.0L NAFTA","1","Privado","Física","SAN FRANCISCO DEL MONTE","MENDOZA","Masculino","1968","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","1998-10-29",13034,"GODOY CRUZ","Mendoza","Nacional","1998","12","SEDAN 4 PTAS","34","PEUGEOT","58","306XR8V4P","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1982","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2000-02-21",13034,"GODOY CRUZ","Mendoza","Protocolo 21","2000","22","SEDAN 3 PTAS","044","FIAT","487","UNO S 1.3","1","Privado","Física","LAS TORTUGAS","MENDOZA","Femenino","1936","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2001-06-20",13034,"GODOY CRUZ","Mendoza","Nacional","2001","13","RURAL 2/3 PTAS","34","PEUGEOT","03","PARPADDAA","1","Privado","Física","GODOY CRUZ","MENDOZA","Masculino","1965","Argentina",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2017-06-15",14001,"APOSTOLES","Misiones","Nacional","2017","22","FURGON","07","CITROEN","CL","BERLINGO FURGON 1.4I BUSINESS MIXTO","1","Privado","Física","APÓSTOLES","MISIONES","Femenino","1950","Argentina",100,"54","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2017-02-08",14003,"OBERA Nº 1","Misiones","Nacional","2017","20","PICK-UP","68","TOYOTA","98","HILUX 4X4 C/S DX 2.4 TDI 6 M/T","1","Privado","Jurídica","OBERA","MISIONES","No aplica","2009","No aplica",100,"54",""
"DENUNCIA DE ROBO O HURTO","2019-02-22","2013-09-18",14003,"OBERA Nº 1","Misiones","Protocolo 21","2013","92","TRACTOR C/CABINA DORMITORIO","092","MERCEDES BENZ","894","AXOR 2040 S","1","Privado","Física","PANAMBI","MISIONES","Masculino","1965","Argentina",100,"54","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-27","1980-07-03",14004,"POSADAS Nº 1","Misiones","Nacional","1980","12","SEDAN 4 PTAS","19","FORD","03","FALCON VERSION DE LUJO","1","Privado","Física","POSADAS","MISIONES","Femenino","1955","Argentina",100,"54","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2011-01-13",14011,"PUERTO IGUAZU","Misiones","Nacional","2011","20","PICK-UP","53","VOLKSWAGEN","NA","AMAROK 2.0L TDI 4X2 1T2","1","Privado","Física","PUERTO ESPERANZA","MISIONES","Masculino","1964","Argentina",100,"54","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2003-09-26",14012,"SAN VICENTE","Misiones","Protocolo 21","2003","11","PICK UP","102","NISSAN","362","FRONTIER 4X2 SE 2.8TD C.D.","1","Privado","Física","CASEROS","MISIONES","Masculino","1975","Argentina",100,"54","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","1992-10-13",14015,"POSADAS Nº 5","Misiones","Importado","1992","11","PICK UP","","MAZDA","","B2200 (UF32)","1","Privado","Física","POSADAS","MISIONES","No identificado","1954","No identificado",100,"54",""
"DENUNCIA DE ROBO O HURTO","2019-02-01","2000-03-22",15006,"NEUQUEN Nº 3","Neuquén","Importado","2000","11","PICK-UP","061","ISUZU","138","TFR55HDAL","1","Privado","Jurídica","NEUQUEN CAPITAL","NEUQUEN","No aplica","1994","No aplica",100,"58",""
"DENUNCIA DE ROBO O HURTO","2019-02-05","1999-03-02",15006,"NEUQUEN Nº 3","Neuquén","Nacional","1999","20","SIN ESPECIFICACION","68","TOYOTA","01","HILUX 4X2 CAB SIMPLE STD","0","Oficial","Jurídica","NEUQUEN CAPITAL","NEUQUEN","No aplica","1901","No aplica",100,"58",""
"DENUNCIA DE ROBO O HURTO","2019-02-27","2006-05-30",15007,"NEUQUEN Nº 4","Neuquén","Nacional","2006","12","SEDAN 4 PTAS","37","RENAULT","NB","MEGANE EXPRESION BIC 16V","1","Privado","Física","NEUQUEN CAPITAL","NEUQUEN","No identificado","1946","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2005-08-10",15008,"CENTENARIO Nº 1","Neuquén","Nacional","2005","20","PICK-UP","19","FORD","SB","RANGER DC 4X2 XL PLUS 2.8L D","1","Privado","Física","CENTENARIO","NEUQUEN","Masculino","1956","Chile",100,"58","CHL"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2011-07-27",15008,"CENTENARIO Nº 1","Neuquén","Nacional","2011","20","PICK-UP","68","TOYOTA","22","HILUX 4X2 CABINA DOBLE DX 2.5 TD","1","Privado","Física","S.P.DEL CHAÑAR","NEUQUEN","No identificado","1964","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2006-02-07",15009,"CHOS MALAL","Neuquén","Nacional","2006","22","FURGON","37","RENAULT","PE","KANGOO EXPRESS GRAND CONFORT 1.9","1","Privado","Física","ANDACOLLO","NEUQUEN","Masculino","1989","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1995-10-10",15010,"PLOTTIER Nº 1","Neuquén","Nacional","1995","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA NAFTA","1","Privado","Física","PLOTTIER","NEUQUEN","Masculino","1948","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2004-05-10",15010,"PLOTTIER Nº 1","Neuquén","Nacional","2004","20","PICK-UP","19","FORD","PC","RANGER XL C/C 4X2 2.8L D","1","Privado","Física","PLOTTIER","NEUQUEN","Masculino","1975","Argentina",100,"58","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-26","2005-07-28",15010,"PLOTTIER Nº 1","Neuquén","Protocolo 21","2005","11","PICK UP","024","CHEVROLET","322","S10 2.8 DLX 4X4 T.I(CAB.DOBLE)","1","Privado","Física","PLOTTIER","NEUQUEN","Masculino","1950","Chile",100,"58","CHL"
"COMUNICACIÓN DE RECUPERO","2019-02-08","2006-03-02",15011,"NEUQUEN Nº 5","Neuquén","Importado","2006","","SEDAN 5 PTAS","","VOLKSWAGEN","","GOLF 1.6","1","Privado","Física","NEUQUEN. CONFLUENCIA","NEUQUEN","Masculino","1989","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2008-09-08",15013,"PLOTTIER Nº 2","Neuquén","Importado","2008","82","PICK-UP CABINA DOBLE","158","DODGE","109","RAM 2500 SLT 4X4 TD HEAVY DUTY","1","Privado","Física","SENILLOSA","NEUQUEN","Masculino","1959","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2013-08-26",15015,"NEUQUEN N° 6","Neuquén","Nacional","2013","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI C/CUERO","1","Privado","Física","NEUQUÉN","NEUQUEN","Masculino","1953","Argentina",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2011-04-26",16001,"CIPOLLETTI Nº 1","Río Negro","Nacional","2011","22","FURGON","07","CITROEN","78","BERLINGO FURGON 1.6HDI","1","Privado","Física","CIPOLLETTI","RIO NEGRO","No identificado","1984","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","1996-01-17",16001,"CIPOLLETTI Nº 1","Río Negro","Nacional","1996","17","SEDAN 4 PUERTAS","37","RENAULT","92","RENAULT 19 RT TRIC. INY","1","Privado","Física","CIPOLLETTI","RIO NEGRO","Femenino","1990","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2002-02-01",16001,"CIPOLLETTI Nº 1","Río Negro","Nacional","2002","20","PICK-UP","19","FORD","PC","RANGER XL C/C 4X2 2.8 L D","1","Privado","Física","CIPOLLETTI","RIO NEGRO","Femenino","1960","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2008-04-10",16006,"SAN ANTONIO OESTE","Río Negro","Nacional","2008","18","SEDAN 3 PUERTAS","34","PEUGEOT","FP","206 XS PREMIUM 1.6 3P","1","Privado","Física","25 DE MAYO","RIO NEGRO","Masculino","1993","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2002-05-24",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Nacional","2002","18","SEDAN 3 PTAS","08","CHEVROLET","AE","CORSA 3 PTAS SUPER N 1.4 DOHC","1","Privado","Física","S.C. DE BARILOCHE","RIO NEGRO","Masculino","1992","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","2000-03-10",16011,"SAN CARLOS DE BARILOCHE Nº 2","Río Negro","Importado","2000","10","TODO TERRENO","055","HONDA","729","CRV I","1","Privado","Física","S.C.DE BARILOCHE","RIO NEGRO","Femenino","1990","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","2003-10-23",16012,"GENERAL ROCA Nº 2","Río Negro","Protocolo 21","2003","04","RURAL 5 PTAS","047","FORD","600","ECOSPORT 1.4L TDCI 4X2 XLS","1","Privado","Física","GRAL.ROCA","RIO NEGRO","Femenino","1965","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2018-05-18",16013,"CIPOLLETTI Nº 2","Río Negro","Protocolo 21","2018","05","SEDAN 5 PUERTAS","044","FIAT","864","ARGO HGT 1.8","1","Privado","Física","CIPOLLETTI","RIO NEGRO","Masculino","1987","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2000-02-09",16014,"SAN CARLOS DE BARILOCHE Nº 3","Río Negro","Importado","2000","05","SEDAN 5 PTAS","047","FORD","491","FOCUS GHIA D","1","Privado","Física","S.C. DE BARILOCHE","RIO NEGRO","Masculino","1986","Argentina",100,"62","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","2007-08-03",17001,"CAFAYATE","Salta","Importado","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","376","NEW BEETLE 2.5 SPORT","1","Privado","Física","C.AUTONOMA DE BS.AS","SALTA","Masculino","1984","Argentina",100,"66","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-07","2013-08-29",17002,"METAN","Salta","Importado","2013","04","RURAL 5 PUERTAS","104","PEUGEOT","696","3008 FELINE","1","Privado","Física","SAN JOSE DE METAN","SALTA","Femenino","1950","Argentina",40,"66","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2013-01-18",17009,"SALTA Nº 5","Salta","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","LZ","207 COMPACT ACTIVE 1.4 N 5P","1","Privado","Física","CAPITAL","SALTA","Femenino","1952","Argentina",100,"66","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","1990-10-17",17010,"SALTA Nº 6","Salta","Nacional","1990","12","SEDAN 4 PTAS","37","RENAULT","59","RENAULT 18 GTS","1","Privado","Física","ELTIPAL-Bº SAN LORENZO","SALTA","Femenino","1985","Argentina",100,"66","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2015-07-14",18005,"SAN JUAN Nº 5","San Juan","Nacional","2015","20","PICK-UP","68","TOYOTA","70","HILUX 4X2 C/D DX PACK ELECTRICO 2.5 TDI - H3","1","Privado","Física","RAWSON","SAN JUAN","Masculino","1960","Argentina",100,"70","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","2011-07-20",19002,"QUINES","San Luis","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","WX","RENAULT SYMBOL PACK 1.6 16V","1","Privado","Física","SAN FRANCISCO DEL MONTE DE ORO","SAN LUIS","No identificado","1971","Argentina",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2014-02-28",19006,"VILLA MERCEDES Nº 2","San Luis","Nacional","2014","20","PICK-UP","68","TOYOTA","72","HILUX 4X2 C/D SRV 3.0 TDI","1","Privado","Física","VILLA MERCEDES","SAN LUIS","Masculino","1979","Argentina",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1991-09-23",19007,"SAN LUIS Nº 2","San Luis","Nacional","1991","11","SEDAN 2 PTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","SAN LUIS","SAN LUIS","Femenino","1960","Argentina",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2016-05-27",19007,"SAN LUIS Nº 2","San Luis","Nacional","2016","20","PICK-UP","19","FORD","YN","NUEVA RANGER CS 4X2 XL 2.2L D","1","Privado","Física","SAN LUIS","SAN LUIS","Femenino","1946","Argentina",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","2008-05-28",19008,"SAN LUIS Nº 3","San Luis","Protocolo 21","2008","13","FURGON","112","RENAULT","562","MASTER DCI 120 CORTO","1","Privado","Física","JUANA KOSLAY","SAN LUIS","Masculino","1974","Argentina",100,"74","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","2010-03-12",20008,"RIO GALLEGOS Nº 2","Santa Cruz","Importado","2010","22","SEDAN 3 PTAS","104","PEUGEOT","575","207 RC","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","No identificado","1992","Argentina",100,"78","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2016-10-04",20008,"RIO GALLEGOS Nº 2","Santa Cruz","Protocolo 21","2016","02","SEDAN 4 PUERTAS","130","TOYOTA","871","COROLLA XEI PACK 1.8 CVT","1","Privado","Física","RIO GALLEGOS","SANTA CRUZ","Masculino","1958","Argentina",100,"78","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1993-01-07",21012,"RECONQUISTA Nº 1","Santa Fe","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","57","RENAULT 9 TXE","1","Privado","Física","AVELLANEDA","SANTA FE","Masculino","1962","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-27","1992-05-20",21008,"GALVEZ","Santa Fe","Nacional","1992","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","GALVEZ","SANTA FE","Masculino","1990","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2011-01-31",21010,"LAS ROSAS","Santa Fe","Nacional","2011","22","FURGON","37","RENAULT","WA","KANGOO CONFORT 1.5 DCICDAADASVT1P(600KG)","1","Privado","Física","LAS ROSAS","SANTA FE","Femenino","1993","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2013-02-21",21010,"LAS ROSAS","Santa Fe","Nacional","2013","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","TH","SURAN 1.6L 5D 870","1","Privado","Jurídica","LAS ROSAS","SANTA FE","No aplica","1998","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO","2019-02-26","2008-01-04",21012,"RECONQUISTA Nº 1","Santa Fe","Nacional","2008","26","CHASIS C/CABINA","67","IVECO","53","180E32","1","Privado","Jurídica","AVELLANEDA","SANTA FE","No aplica","1978","No aplica",100,"82",""
"DENUNCIA DE ROBO O HURTO","2019-02-01","2000-10-02",21013,"ROSARIO Nº 01","Santa Fe","Nacional","2000","12","SEDAN 4 PTAS","37","RENAULT","EA","RENAULT 19 INJECTION C/AA/2000","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1965","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2000-09-01",21013,"ROSARIO Nº 01","Santa Fe","Nacional","2000","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","37","GOL","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1953","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","2005-11-28",21015,"ROSARIO Nº 03","Santa Fe","Nacional","2005","12","SEDAN 4 PUERTAS","37","RENAULT","KZ","CLIO2 F2 TRIC DIE EXPRESSION","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1985","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1998-01-22",21015,"ROSARIO Nº 03","Santa Fe","Nacional","1998","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","15","POLO CLASSIC 1.6 NAFTA","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1971","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2017-10-20",21016,"ROSARIO Nº 04","Santa Fe","Protocolo 21","2017","05","SEDAN 5 PUERTAS","104","PEUGEOT","771","2008 SPORT 1.6 THP","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1989","Argentina",50,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","1998-01-06",21016,"ROSARIO Nº 04","Santa Fe","Nacional","1998","2","SEDAN 4 PTAS","53","VOLKSWAGEN","51","POLO CLASSIC 1.6NAFTA","9","No declarado","Física","ROSARIO","SANTA FE","Masculino","1992","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","1994-02-10",21016,"ROSARIO Nº 04","Santa Fe","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","72","UNO CL-3P","9","No declarado","Física","ROSARIO","SANTA FE","No identificado","1980","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","2012-07-17",21016,"ROSARIO Nº 04","Santa Fe","Nacional","2012","17","SEDAN 5 PTAS","37","RENAULT","XZ","CLIO 5P CAMPUS 1.2 PACK II","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1961","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","1994-05-12",21016,"ROSARIO Nº 04","Santa Fe","Importado","1994","","STATION WAGON","130","TOYOTA","004","CAMRY","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1958","Argentina",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2016-08-02",21029,"VILLA CONSTITUCION Nº 1","Santa Fe","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","YY","CLIO MIO 5P CONFORT","1","Privado","Física","VILLA CONSTITUCIÓN","SANTA FE","Masculino","1976","Argentina",100,"82","ARG"
